time,temp,tmin,tmax,rhum,prcp,snwd,wspd,wpgt,pres,tsun,cldc
06/06/2023,20,9.9,27.7,49,0,,7.7,31.5,1020.7,534,4
07/06/2023,20.4,12.2,27.7,56,0,,6.8,27.8,1019,407,6
08/06/2023,20.8,10.6,28.2,57,0,,5.7,25.9,1016.3,589,2
09/06/2023,21.7,10.4,28.6,62,0,,4.5,22.2,1013.3,584,3
10/06/2023,21.6,12.6,29.9,63,0,,5.1,20.4,1009.8,427,4
11/06/2023,21.3,12.3,29.5,69,0,,6.8,27.8,1009.5,444,4
12/06/2023,19.7,13.5,24.7,63,0,,10.2,31.5,1012,288,6
13/06/2023,18.7,11.6,25,63,0,,7.4,24.1,1012.7,240,4
14/06/2023,21.2,13,27.7,62,0,,4.4,16.7,1013.5,382,6
15/06/2023,23.2,12.9,31.1,67,0,,5.5,22.2,1012.9,333,6
16/06/2023,24.3,17.4,30.4,62,0.2,,7.7,27.8,1009.2,295,6
17/06/2023,22.7,17.5,30.6,64,0.1,,4.9,22.2,1007.4,248,7
18/06/2023,22.2,17.3,28.7,80,11.9,,5.7,24.1,1011.4,265,7
19/06/2023,21.9,14.6,29.1,73,0.7,,4.9,27.8,1014.2,338,6
20/06/2023,23.2,14.6,30.2,70,3.2,,3.9,18.5,1016,546,4
21/06/2023,24.9,16.5,33,62,0,,5,24.1,1016.4,573,3
22/06/2023,25.8,15,32.7,64,0,,4,20.4,1018.4,535,4
23/06/2023,27.8,17.8,35.4,63,0,,3.7,18.5,1016.1,606,3
24/06/2023,27.8,17.8,36.6,60,0,,5.4,20.4,1014.1,599,2
25/06/2023,22.1,16.9,30.2,82,0,,5.3,25.9,1013.1,278,6
26/06/2023,22.9,17.8,29.9,75,5,,4,20.4,1011.8,248,6
27/06/2023,25.1,14,32.4,60,0,,5.2,29.6,1011.9,644,2
28/06/2023,17.7,13.6,22.5,86,0,,6.3,22.2,1012.5,91,5
29/06/2023,20.3,11.9,27.4,69,11.1,,5.7,27.8,1014.5,581,5
30/06/2023,22.7,10.4,29.9,62,0,,4.5,24.1,1013.1,732,0
01/07/2023,24.6,12.4,33,62,0,,4.2,22.2,1009,686,1
02/07/2023,24.9,15.3,31.1,63,0,,6.6,27.8,1006.5,342,4
03/07/2023,25.1,16.5,32.5,66,0,,4.5,22.2,1010.4,480,4
04/07/2023,25.7,17.3,34.5,70,0,,5.8,20.4,1013.8,573,3
05/07/2023,26.4,18.5,33.8,69,17.5,,5.6,24.1,1013.3,597,2
06/07/2023,26.1,16.6,35.2,62,0,,5.2,24.1,1011.9,586,2
07/07/2023,25.2,17.7,33,71,0,,4.9,22.2,1012.8,334,5
08/07/2023,22.7,12.5,27.8,64,1.7,,6,25.9,1015.9,177,6
09/07/2023,23.8,11.4,31,58,0,,5,27.8,1017.5,636,1
10/07/2023,25.7,14.5,33.4,56,0,,5.3,27.8,1016.9,548,2
11/07/2023,25.7,15.1,33.4,61,0,,4.6,29.6,1014.9,489,2
12/07/2023,26.6,18.6,33.7,56,0,,6.1,24.1,1016,644,1
13/07/2023,30.2,18.5,38.7,64,2.2,,5,25.9,1013.4,667,3
14/07/2023,26.5,18.5,33.5,66,10.6,,5.7,24.1,1014.1,574,2
15/07/2023,26.9,19,33.8,58,2.2,,6.8,25.9,1017.5,572,2
16/07/2023,28.2,17.8,36.6,61,0,,4.5,22.2,1016.6,706,1
17/07/2023,29.6,17.2,38,54,0,,4.7,18.5,1015.7,659,1
18/07/2023,29.1,18.5,37,50,0,,6.1,24.1,1013.6,652,1
19/07/2023,28.6,15.9,36.5,50,0,,6.1,25.9,1012.3,637,2
20/07/2023,25.8,18.2,35.1,75,2.2,,6.6,24.1,1007.9,425,5
21/07/2023,26.8,17.9,34,63,6.1,,6.2,27.8,1012.5,666,1
22/07/2023,26.9,18.7,34.6,61,2,,8.8,35.2,1012.3,594,2
23/07/2023,23.9,16.4,28.7,70,1.1,,5.8,25.9,1015.4,391,4
24/07/2023,26.8,15.2,35.1,62,0,,5.3,25.9,1014.5,652,1
25/07/2023,29.8,16.5,40.1,59,0,,3.6,24.1,1007.1,617,1
26/07/2023,29.2,19.1,39.3,57,0,,7.7,35.2,1000.3,601,3
27/07/2023,19.5,12,23.5,83,2.1,,7.2,25.9,1007.4,117,5
28/07/2023,21.6,10,30,60,2.3,,5.7,27.8,1014,682,0
29/07/2023,24.9,12,33.6,57,0,,3.8,22.2,1012.3,565,2
30/07/2023,27.4,15.1,35.7,59,0,,4,20.4,1010.3,601,2
31/07/2023,21.8,15.6,26.6,79,5.6,,6.5,24.1,1009.9,115,6
01/08/2023,24.8,14.6,32,72,0.6,,3.1,16.7,1009.8,579,2
02/08/2023,25.6,15.5,35.1,65,0,,5.2,29.6,1006.9,405,4
03/08/2023,27.8,15.7,36.5,62,0,,3.7,18.5,1009.5,657,0
04/08/2023,30.4,20.4,40.5,53,0,,5.2,24.1,1009.8,517,2
05/08/2023,28.2,21.1,36.3,54,0,,11.8,38.9,1008.7,628,1
06/08/2023,24.5,20.2,28.8,70,0,,6.4,29.6,1001.6,232,4
07/08/2023,23.1,17.2,30.1,52,1.4,,11.7,35.2,1006.9,643,2
08/08/2023,18.8,11.5,24.2,75,0.3,,6.7,20.4,1014.8,331,5
09/08/2023,20.7,10.1,29.1,63,0.4,,5.5,20.4,1018.2,546,2
10/08/2023,21.7,13,30.1,59,0,,6.7,24.1,1017.1,300,5
11/08/2023,23.6,16.4,30.3,57,0,,4.7,20.4,1018.6,488,5
12/08/2023,23.8,17.9,30.9,50,0,,6,25.9,1020.1,420,4
13/08/2023,24.8,15.3,32.5,51,0,,4.6,24.1,1020,604,2
14/08/2023,25.7,15,33.7,48,0,,6.8,29.6,1020.4,595,2
15/08/2023,26,20,32.7,50,0,,10,37,1019,381,4
16/08/2023,27,19.1,34.1,50,0.8,,8.8,35.2,1017.2,326,4
17/08/2023,26.9,18,34.9,52,0.1,,8.5,35.2,1016.4,530,2
18/08/2023,28.1,19.4,35.8,51,0,,7,31.5,1016.6,438,4
19/08/2023,27.4,18.5,34.8,47,0,,6.8,29.6,1017.4,390,5
20/08/2023,28.5,15.1,37.6,52,0,,4.7,25.9,1016.8,595,2
21/08/2023,29.3,18.5,38.1,50,0,,4.7,22.2,1016.4,527,2
22/08/2023,29.3,18.6,37.9,55,0,,5,22.2,1017,575,2
23/08/2023,30.2,19.2,38.2,47,0,,4.7,20.4,1015.4,583,2
24/08/2023,28.3,19.3,36.3,54,0,,6.6,24.1,1013.9,407,3
25/08/2023,28.3,18.6,35.5,62,0,,5.1,22.2,1014,545,1
26/08/2023,29.4,19.4,37.8,56,0,,4.4,20.4,1013,531,1
27/08/2023,28.4,20.1,36.8,46,0,,5.7,20.4,1012,603,0
28/08/2023,28.6,15.5,36.9,49,0,,4.7,18.5,1009.7,600,0
29/08/2023,29.1,17.4,38.1,45,0,,8.1,33.3,1005.7,463,2
30/08/2023,25.7,19.6,33.6,56,0,,6.9,25.9,1004.7,312,5
31/08/2023,25,15.6,32.7,65,1.6,,6,29.6,1009.6,466,3
01/09/2023,23.9,13.7,31.3,61,0,,4.4,22.2,1015.8,495,2
02/09/2023,23.8,14.8,31.5,57,0,,5,22.2,1019.9,393,2
03/09/2023,23.8,13.4,33.6,59,0,,4.7,20.4,1018.4,526,2
04/09/2023,20.5,17.5,26,69,1.1,,7.8,31.5,1016.7,115,6
05/09/2023,22.8,17.9,28.4,50,0,,12.8,46.3,1019.4,438,5
06/09/2023,22.8,15.5,29.7,45,0,,7.7,33.3,1022,541,2
07/09/2023,22.9,15.5,30.8,43,0,,9.5,35.2,1022.3,475,2
08/09/2023,22.2,9.7,29.2,43,0,,8.7,38.9,1021.6,525,2
09/09/2023,21.4,7.9,30.8,46,0,,4.7,18.5,1019.5,597,0
10/09/2023,21.7,11.7,29,46,0,,5.9,24.1,1020.5,486,2
11/09/2023,20.6,9.1,28.6,58,0,,4.1,16.7,1019,590,0
12/09/2023,21.7,9.6,31.5,58,0,,3.4,16.7,1016.7,564,0
13/09/2023,23.5,12.4,32.9,59,0,,3.9,16.7,1016.7,523,2
14/09/2023,24.4,12,33.5,57,0,,4.6,18.5,1014.7,387,3
15/09/2023,23.5,18,29.8,62,0,,6.6,22.2,1016.6,305,6
16/09/2023,21.2,18.8,24.4,72,0.8,,10.2,27.8,1021.4,,6
17/09/2023,21.1,13.7,27.7,65,0,,7.7,27.8,1022.6,,4
18/09/2023,19.8,10.7,27.4,66,0,,4.6,20.4,1022,,2
19/09/2023,18.1,9.7,26.7,64,0,,5.3,16.7,1018.6,,4
20/09/2023,20.5,13.3,28.4,69,0,,5.9,16.7,1017.1,,3
21/09/2023,22.1,12,30.7,68,0,,4.1,18.5,1016.3,,2
22/09/2023,23.4,14.4,31.5,68,0.7,,3.7,16.7,1014.3,,2
23/09/2023,24.6,15.5,34.4,64,0,,5.5,20.4,1014.8,,0
24/09/2023,24.2,19.1,32.3,66,0,,10.8,35.2,1015,,2
25/09/2023,23.3,15.4,29.3,52,0,,11.2,44.5,1020.2,,3
26/09/2023,22.7,14.1,30,38,0,,10.5,44.5,1021.5,,1
27/09/2023,22.7,16.8,29.2,38,0,,10.4,44.5,1021.4,455,2
28/09/2023,21.7,13.5,29.4,40,0,,9.8,38.9,1020,486,2
29/09/2023,21.4,11.9,30.1,40,0,,8,31.5,1019.8,433,2
30/09/2023,21.1,10.5,29.8,48,0,,3.9,22.2,1018.8,495,2
01/10/2023,19.9,9.3,28.8,56,0,,4.7,20.4,1018.1,375,2
02/10/2023,17.5,8.1,23.2,61,0.6,,5.1,20.4,1022.9,180,6
03/10/2023,16.2,6.1,24.9,68,0,,4.4,18.5,1025.7,480,1
04/10/2023,18.9,6.4,28.5,65,0,,5.4,22.2,1022.1,489,1
05/10/2023,19.2,10.8,26.3,55,0,,6.9,27.8,1024,351,2
06/10/2023,18.1,9.3,25.1,62,0,,4.5,22.2,1022.4,277,4
07/10/2023,17.2,7.1,25.5,57,0,,6.9,27.8,1021.8,476,1
08/10/2023,16.4,7.6,28.2,55,0,,10.4,37,1014,373,4
09/10/2023,12.7,7,17.9,49,0,,5.8,27.8,1023.3,349,6
10/10/2023,12.8,4.2,,55,0,,5.8,22.2,1020.3,377,2
11/10/2023,11.8,2.3,20.3,56,0,,3.8,18.5,1027.3,465,1
12/10/2023,14.7,3.2,24.2,68,0,,4.4,20.4,1023.2,489,0
13/10/2023,16.7,6.8,25.4,66,0,,4.9,16.7,1019.9,333,3
14/10/2023,18,6.6,27.4,70,0,,4.2,14.8,1017.4,473,0
15/10/2023,18.6,6.8,27.5,69,0,,4.4,22.2,1009,454,1
16/10/2023,10.7,3,15.4,84,8.3,,6.6,22.2,1016.3,295,5
17/10/2023,9.2,1.3,16.1,75,2.1,,5,20.4,1022.6,298,4
18/10/2023,11.6,3.5,19.1,70,0,,5.3,16.7,1019.4,385,2
19/10/2023,12.3,2.2,20.5,77,0,,3.5,18.5,1014.6,442,2
20/10/2023,16.7,6.2,26,72,0,,4.5,22.2,1007.7,255,5
21/10/2023,19.7,8,32,66,0,,4.5,24.1,1010.1,432,1
22/10/2023,19.4,8.7,28.8,67,0,,4.6,18.5,1012.9,277,2
23/10/2023,17.9,8.7,26.3,72,0,,4.4,16.7,1015.9,243,4
24/10/2023,16.1,6.7,24.8,76,0,,3.2,16.7,1015.8,420,3
25/10/2023,18.5,9.6,26.8,66,0,,7.2,35.2,1006.7,294,3
26/10/2023,18.8,11.8,25,73,0.6,,6.9,25.9,1004.4,261,6
27/10/2023,17.2,9.7,23.3,72,0,,4,14.8,1002,133,4
28/10/2023,18.6,12.2,24.7,64,0,,9.2,33.3,1005.8,410,4
29/10/2023,16,7,24.6,70,0,,4.4,18.5,1016.2,431,1
30/10/2023,15.8,5.3,25.9,75,0,,3.6,14.8,1019,446,0
31/10/2023,15.7,4.6,25.7,75,0,,3.2,14.8,1013.6,430,1
01/11/2023,15.6,5.9,22.1,64,0,,9,33.3,1011.7,395,3
02/11/2023,11.8,5.7,16.4,77,0,,6.1,22.2,1012.3,99,6
03/11/2023,13.2,6.4,19.8,88,0,,5.4,20.4,1004.6,193,5
04/11/2023,14.3,10.9,15.7,96,3.1,,6.9,25.9,999.1,0,7
05/11/2023,13.9,8,20.9,75,3.8,,6.8,29.6,1002.2,388,2
06/11/2023,14.2,6.3,21.4,73,0.1,,9.8,31.5,1010.3,424,1
07/11/2023,13,4.4,21.9,79,0,,2.9,14.8,1019.8,350,3
08/11/2023,11,4.3,16.4,88,0,,7.3,24.1,1015,75,5
09/11/2023,8.2,0.4,15.3,82,0,,5,16.7,1021,376,1
10/11/2023,8.2,-1.5,15.9,81,0,,4.2,16.7,1018,279,4
11/11/2023,10.8,7.7,13.9,91,0.2,,5.7,35.2,1004.2,131,6
12/11/2023,8.8,1,13.6,66,1.8,,16,44.5,1009.1,415,1
13/11/2023,6.7,-2.9,13.9,72,0,,3.8,14.8,1016.8,332,2
14/11/2023,10.6,1.2,18.2,73,0,,8.6,27.8,1013.5,264,3
15/11/2023,12.2,8,14.8,83,0,,7.5,22.2,1008.2,15,7
16/11/2023,9.8,0.7,16.7,72,0.8,,5.7,18.5,1015.8,339,1
17/11/2023,5.9,-1.1,9,88,0,,4.1,16.7,1013.2,74,6
18/11/2023,6.5,4.1,8.1,91,3.1,1,6.2,22.2,1007.8,0,8
19/11/2023,5.3,-1.4,11.2,76,5.7,,4.7,24.1,1014.5,328,4
20/11/2023,3.7,-3.4,10.5,87,0,,4.4,16.7,1013.2,288,3
21/11/2023,7.4,0,15,86,0,,5.1,18.5,1012.4,251,5
22/11/2023,7.3,4,8.4,89,1.1,,9,29.6,1015.2,0,8
23/11/2023,4.5,1.9,7.4,79,3.1,,9.8,29.6,1022.2,167,7
24/11/2023,7.8,2.5,11.1,83,0,,10.5,27.8,1003.2,168,7
25/11/2023,4.7,0.8,7.7,94,10.5,1,8.2,29.6,994.7,0,8
26/11/2023,2,-3.1,5.5,81,21.9,,9,35.2,996.3,49,7
27/11/2023,1.5,-2.4,5.8,66,0.5,,8.9,31.5,1011.4,346,2
28/11/2023,1.9,-3.1,5.7,84,0,,5,16.7,1003.6,92,6
29/11/2023,4.7,-1,9.7,83,2.2,,11.8,33.3,1003.6,293,5
30/11/2023,1.1,-4,6.1,83,0,,3.7,18.5,1016.3,288,4
01/12/2023,5.1,-2.2,11.2,77,0,,6.3,20.4,1009.2,162,5
02/12/2023,9.7,1.2,16.6,82,0,,4.6,16.7,1005,250,6
03/12/2023,8.3,3.1,15.4,76,0,,9.2,27.8,1011.3,16,7
04/12/2023,0.8,-6.1,3.8,81,0.4,,6.3,16.7,1026.2,24,6
05/12/2023,1,-6.2,3.8,90,0,,4.8,16.7,1022.3,5,6
06/12/2023,4.8,2.1,8.3,92,0,,8.8,31.5,1016,43,8
07/12/2023,0.2,-1.6,2.1,96,5.5,1,9.5,35.2,1018.5,0,8
08/12/2023,0.1,-1.2,0.8,95,9.5,3,3,11.1,1021,5,8
09/12/2023,-0.2,-1,1.1,96,0,2,4.1,13,1021.7,35,8
10/12/2023,1.1,0.6,1.3,90,0,,4.9,11.1,1018.5,38,8
11/12/2023,1.5,-2.6,3.2,92,0,,6.8,22.2,1017.2,34,6
12/12/2023,3.7,-1.4,9.2,92,0.5,,7.7,22.2,1014.1,241,5
13/12/2023,2.5,-1.4,5.2,98,0,,4.2,14.8,1011,11,8
14/12/2023,5.8,-0.2,10,93,0,,5.8,24.1,1006.7,92,8
15/12/2023,3.9,2.4,5.4,90,8,,8.1,24.1,1022.8,0,8
16/12/2023,2.6,-1.6,4.4,74,0.2,,8,29.6,1035.5,50,6
17/12/2023,0.6,-2.1,3.3,92,0,,8,25.9,1037.8,223,3
18/12/2023,3.1,-2.3,8.7,87,0,,7.8,22.2,1031.3,301,2
19/12/2023,3.6,-3.5,10.5,88,0,,4,14.8,1025.5,317,0
20/12/2023,3.9,-2.8,9,91,0,,5,13,1013.5,125,4
21/12/2023,4.2,-2.4,9.3,85,0,,5.4,14.8,1007.5,198,3
22/12/2023,3.8,-1,7.7,80,0,,10.4,31.5,996.2,118,6
23/12/2023,4.9,2.8,8.5,67,0,,11.5,44.5,999,105,6
24/12/2023,4.7,-4,10.9,78,0,,5.1,18.5,1008.8,189,4
25/12/2023,10.5,2.9,16.9,65,0,,12.4,35.2,1010.3,228,3
26/12/2023,10.7,4,18,69,0,,8.2,22.2,1014.8,231,2
27/12/2023,7.5,-0.4,16.6,76,0,,5.9,18.5,1020.1,363,0
28/12/2023,4.9,-3.3,12.2,84,0,,4.2,14.8,1026.5,345,2
29/12/2023,5.6,0.2,12.7,80,0,,7,22.2,1020.1,348,1
30/12/2023,5.5,-1.2,11.9,86,0,,5.6,18.5,1018.6,270,3
31/12/2023,4.8,-3.2,13.4,86,0,,4,11.1,1020,319,2
